city_state,mean_score,std_dev,coefficient_of_variation,category_changes,score_range,min_score,max_score,is_zero_score,stability_rating,score_radius_50,category_radius_50,performance_diff_radius_50,network_penetration_radius_50,growth_potential_radius_50,performance_efficiency_radius_50,saturation_risk_radius_50,score_radius_100,category_radius_100,performance_diff_radius_100,network_penetration_radius_100,growth_potential_radius_100,performance_efficiency_radius_100,saturation_risk_radius_100,score_radius_150,category_radius_150,performance_diff_radius_150,network_penetration_radius_150,growth_potential_radius_150,performance_efficiency_radius_150,saturation_risk_radius_150,score_radius_250,category_radius_250,performance_diff_radius_250,network_penetration_radius_250,growth_potential_radius_250,performance_efficiency_radius_250,saturation_risk_radius_250
"virginia beach, va",0.9183891846749255,0.06572353450157035,0.0715639247481273,0,0.17483177483584422,0.8251682251641558,1.0,False,Excellent,0.8251682251641558,High,1.3936068413693181,1.186103028979068,-0.18610302897906797,1.6623376623376624,0.9995698155793802,0.893694570249891,High,1.3936068413693181,1.186103028979068,-0.18610302897906797,1.6623376623376624,0.9995698155793802,0.9546939432856549,High,1.3936068413693181,1.186103028979068,-0.18610302897906797,1.6623376623376624,0.9995698155793802,1.0,High,1.3936068413693181,1.186103028979068,-0.18610302897906797,1.6623376623376624,0.9995698155793802
"charlotte, nc",0.17347396587643066,0.3004657226884476,1.7320508075688774,0,0.6938958635057226,0.0,0.6938958635057226,False,Unstable,0.0,Low,9.591848273514819,2.205811661277711,-1.205811661277711,2.907473309608541,0.9992078348236939,0.0,Low,9.591848273514819,2.205811661277711,-1.205811661277711,2.907473309608541,0.9992078348236939,0.0,Low,9.591848273514819,2.205811661277711,-1.205811661277711,2.907473309608541,0.9992078348236939,0.6938958635057226,Low,9.591848273514819,2.205811661277711,-1.205811661277711,2.907473309608541,0.9992078348236939
"milwaukee, wi",1.0,0.0,0.0,0,0.0,1.0,1.0,False,Excellent,1.0,High,0.967232314032272,0.592915777708146,0.4070842222918541,2.16,0.9997833716043499,1.0,High,0.967232314032272,0.592915777708146,0.4070842222918541,2.16,0.9997833716043499,1.0,High,0.967232314032272,0.592915777708146,0.4070842222918541,2.16,0.9997833716043499,1.0,High,0.967232314032272,0.592915777708146,0.4070842222918541,2.16,0.9997833716043499
"providence, ri",1.0,0.0,0.0,0,0.0,1.0,1.0,False,Excellent,1.0,High,-0.4476332930700289,0.4848371934059127,0.5151628065940873,1.3076923076923077,0.9998119321798506,1.0,High,-0.4476332930700289,0.4848371934059127,0.5151628065940873,1.3076923076923077,0.9998119321798506,1.0,High,-0.4476332930700289,0.4848371934059127,0.5151628065940873,1.3076923076923077,0.9998119321798506,1.0,High,-0.4476332930700289,0.4848371934059127,0.5151628065940873,1.3076923076923077,0.9998119321798506
"jacksonville, fl",0.5863519436172299,0.11747434671014596,0.2003478422625186,0,0.28070583606663785,0.440105086854844,0.7208109229214819,False,Fair,0.5037471499146986,Low,4.770647548803981,0.9286453285422787,0.0713546714577214,3.2222222222222223,0.9996648740085856,0.440105086854844,Low,4.770647548803981,0.9286453285422787,0.0713546714577214,3.2222222222222223,0.9996648740085856,0.7208109229214819,Low,4.770647548803981,0.9286453285422787,0.0713546714577214,3.2222222222222223,0.9996648740085856,0.6807446147778952,Low,4.770647548803981,0.9286453285422787,0.0713546714577214,3.2222222222222223,0.9996648740085856
"nashville, tn",0.0,0.0,0.0,0,0.0,0.0,0.0,True,Excellent,0.0,Low,4.824841994491464,1.8941330261290898,-0.89413302612909,2.1155778894472363,0.9993186891442188,0.0,Low,4.824841994491464,1.8941330261290898,-0.89413302612909,2.1155778894472363,0.9993186891442188,0.0,Low,4.824841994491464,1.8941330261290898,-0.89413302612909,2.1155778894472363,0.9993186891442188,0.0,Low,4.824841994491464,1.8941330261290898,-0.89413302612909,2.1155778894472363,0.9993186891442188
"salt lake city, ut",0.9366712647434073,0.03706928216811888,0.03957555181141772,0,0.08975508565321344,0.9102449143467866,1.0,False,Excellent,0.9255259950195939,High,1.6927219093242156,2.712675494246559,-1.7126754942465592,1.9761904761904763,0.9990177736202058,0.9102449143467866,High,1.6927219093242156,2.712675494246559,-1.7126754942465592,1.9761904761904763,0.9990177736202058,0.9109141496072487,High,1.6927219093242156,2.712675494246559,-1.7126754942465592,1.9761904761904763,0.9990177736202058,1.0,High,1.6927219093242156,2.712675494246559,-1.7126754942465592,1.9761904761904763,0.9990177736202058
"raleigh, nc",0.17233465468003137,0.2984923778106519,1.7320508075688772,0,0.6893386187201255,0.0,0.6893386187201255,False,Unstable,0.0,Low,4.529015789495674,2.9418513438587706,-1.9418513438587706,1.9900497512437811,0.9989422834049002,0.0,Low,4.529015789495674,2.9418513438587706,-1.9418513438587706,1.9900497512437811,0.9989422834049002,0.6893386187201255,Low,4.529015789495674,2.9418513438587706,-1.9418513438587706,1.9900497512437811,0.9989422834049002,0.0,Low,4.529015789495674,2.9418513438587706,-1.9418513438587706,1.9900497512437811,0.9989422834049002
"richmond, va",1.0,0.0,0.0,0,0.0,1.0,1.0,False,Excellent,1.0,High,0.011695650296749793,0.8829187705334302,0.11708122946656985,1.3333333333333333,0.9996740257815973,1.0,High,0.011695650296749793,0.8829187705334302,0.11708122946656985,1.3333333333333333,0.9996740257815973,1.0,High,0.011695650296749793,0.8829187705334302,0.11708122946656985,1.3333333333333333,0.9996740257815973,1.0,High,0.011695650296749793,0.8829187705334302,0.11708122946656985,1.3333333333333333,0.9996740257815973
"memphis, tn",0.48918546214211767,0.1157417603365007,0.23660098121001708,1,0.3231311708623311,0.34068622280082606,0.6638173936631572,False,Fair,0.4947581336118672,Average,3.512190931054573,1.0099747063634033,-0.009974706363403347,3.0543478260869565,0.9996344550002185,0.4574800984926204,Average,3.512190931054573,1.0099747063634033,-0.009974706363403347,3.0543478260869565,0.9996344550002185,0.34068622280082606,Average,3.512190931054573,1.0099747063634033,-0.009974706363403347,3.0543478260869565,0.9996344550002185,0.6638173936631572,Low,3.512190931054573,1.0099747063634033,-0.009974706363403347,3.0543478260869565,0.9996344550002185
"oklahoma city, ok",0.25213483541613124,0.05411300939903503,0.214619329811072,2,0.14029640210743993,0.18500428890117598,0.3253006910086159,False,Fair,0.3253006910086159,Low,3.02895725898169,1.261360020620111,-0.26136002062011093,2.3739837398373984,0.999544771534527,0.18500428890117598,Average,3.02895725898169,1.261360020620111,-0.26136002062011093,2.3739837398373984,0.999544771534527,0.21882769452423842,Average,3.02895725898169,1.261360020620111,-0.26136002062011093,2.3739837398373984,0.999544771534527,0.2794066672304946,Low,3.02895725898169,1.261360020620111,-0.26136002062011093,2.3739837398373984,0.999544771534527
"hartford, ct",1.0,0.0,0.0,0,0.0,1.0,1.0,False,Excellent,1.0,High,-0.3787941131610599,0.7518975213726241,0.24810247862737583,1.5,0.9997100969104613,1.0,High,-0.3787941131610599,0.7518975213726241,0.24810247862737583,1.5,0.9997100969104613,1.0,High,-0.3787941131610599,0.7518975213726241,0.24810247862737583,1.5,0.9997100969104613,1.0,High,-0.3787941131610599,0.7518975213726241,0.24810247862737583,1.5,0.9997100969104613
"louisville, ky",0.4986896754093069,0.235364128818739,0.47196511262351765,0,0.6310040683921475,0.111025334616736,0.7420294030088835,False,Unstable,0.7420294030088835,Low,4.139982151889884,0.9731544645837621,0.026845535416237885,3.282608695652174,0.9996477767823644,0.111025334616736,Low,4.139982151889884,0.9731544645837621,0.026845535416237885,3.282608695652174,0.9996477767823644,0.541934587574533,Low,4.139982151889884,0.9731544645837621,0.026845535416237885,3.282608695652174,0.9996477767823644,0.5997693764370751,Low,4.139982151889884,0.9731544645837621,0.026845535416237885,3.282608695652174,0.9996477767823644
"buffalo, ny",0.9612007700211863,0.03394066068065335,0.03531068819254613,0,0.07997618135692375,0.9200238186430763,1.0,False,Excellent,1.0,High,0.9415761707238621,0.86893322381449,0.13106677618551,2.289473684210526,0.9996805004372099,0.9200238186430763,High,0.9415761707238621,0.86893322381449,0.13106677618551,2.289473684210526,0.9996805004372099,0.9358931645556404,High,0.9415761707238621,0.86893322381449,0.13106677618551,2.289473684210526,0.9996805004372099,0.9888860968860285,High,0.9415761707238621,0.86893322381449,0.13106677618551,2.289473684210526,0.9996805004372099
